 2000   20000
 1264    1298     167
  600     518     244
  288    1967     298
 1054     656     297
 1257    1162     137
  327    1636     150
 1560    1986     395
  256     443     348
 1521     576     158
  402     127     135
  756    1359     118
 1018    1157     122
 1728    1755      28
  221     784     447
 1307    1854     128
 1222     589     289
 1048     752     273
  221    1185     111
  420    1532     487
 1160    1297     350
  196    1890      45
 1248    1899     479
 1298     599      77
 1747     136     143
  875    1520     122
  540    1035     301
  934    1292     194
  189     185      18
  211    1244       4
  810     342     245
 1765     599     192
  831     424      50
 1491     450      85
 1937    1772     487
   80     957      93
 1365     173     462
  663     105      12
 1174    1142      18
 1834    1884     223
 1661      42       5
 1877     353     365
  402      10      85
  478    1063     110
  970     771      34
    1    1026     325
  848     696     331
  184     668      76
    8    1055     416
 1178     733     263
 1593      64     449
  640    1484     282
 1334    1746     262
 1689     364     366
  217     474      65
 1814    1966     114
  232     527      52
  148     772     198
 1824     595     133
   72     888     309
  528    1260     210
 1511    1417     327
  539    1946     373
  356    1828      91
  661    1061      16
 1191    1559     264
  819     888     269
 1251     223     351
  537     408     128
  537     872     125
 1654    1938     236
 1638    1808     323
  810     877     248
  824     329     217
  559    1553     442
  214    1129     143
 1008     296     370
  524    1365     375
  659      40      52
   73    1755     374
 1345     836     319
  579     146     199
 1976     317     378
 1371    1925     439
  963     707     239
 1395    1228     260
 1184    1056      16
 1900    1865     268
  806    1391     262
 1501    1724      14
 1040    1969     300
  150     758     376
  119     490     391
  924     290      16
 1292     830     123
 1152    1083     286
  850     745     457
 1537     669     294
 1738     211     335
  406    1824     148
  502     578     201
  626     838     327
 1656    1932     271
  344     111     313
 1028    1764     105
 1129     366      16
 1429    1799     455
 1839    1851      97
 1474    1852     179
  932     686     406
 1760    1362     495
 1793     773     178
 1763     438     102
 1020    1270     348
 1640     309      16
  240    1465     485
  309     699      17
  278     268     142
 1696     735      72
 1079     669     319
 1362     727     309
 1626     214     427
  901     269     155
 1331     206     345
 1425     178      51
 1077     392     450
 1486     681     214
 1570    1116     219
  880    1743     225
  735     738     356
 1423      74     232
 1091    1659     333
  261     542      29
 1298     918     100
 1611     794     476
 1494    1197     301
 1187    1360     473
  201     714     187
 1762     922     283
 1995     134     432
 1567    1428     180
 1982    1912     277
 1000    1577      15
  629    1652      49
 1467      30     250
  135    1231     410
  614    1578     332
 1451     854     140
  112     719     146
  771    1438      69
  427     838     433
  882     908      95
 1005    1083      71
  808    1836     246
 1868    1930     156
 1198     723      54
 1903    1388     429
 1186    1007      67
  526     600     367
  588    1596     137
   52    1277      18
 1033    1413     301
  815     542     383
  193    1720     427
  893    1455     373
  132    1842     387
 1181    1267     364
  392    1871     404
 1921     869     445
  760     880     367
 1215    1902     417
  915     955     356
  936     116     274
 1874     345     315
  722      87     396
 1761     979     484
 1658    1016     218
 1727    1449     458
   81    1736     409
 1792    1866     401
 1359    1762     269
 1492     530     144
 1392      55     300
 1045    1467     449
 1585    1086     366
 1441    1530      93
 1210    1979     223
 1114     161     127
 1040    1580     207
 1682    1166      49
  616     631     327
  157     531     375
  549      32      99
 1505     951     114
 1229    1483      48
 1208     680     254
 1206    1632     236
 1756    1191      99
 1080      94     206
  497    1126     226
 1435      84     386
 1100    1152     188
  288     166      44
 1488    1461     121
 1153     153     464
 1689     181      17
 1657     777     463
  290    1313     356
  551     569      28
 1028    1348     329
   18    1021     286
  986     325      96
  718    1669     237
  942     922     297
  950    1824     446
  160    1776     499
  191    1756     364
 1415    1784     351
  721     108     139
 1766    1629     294
   42     293     108
   24    1919     424
  515     639     136
 1108    1825      61
 1313    1514     412
 1558     314     368
  105     792     396
  965     235     331
  717     626     406
 1911    1441     348
 1415     149     464
  837    1626      60
 1596     659     343
  698    1684     133
 1618     502     217
 1207    1506     197
  746     952     273
 1459     407     116
 1443    1402     137
 1712     307     455
  919     624      27
  218    1833      57
  164     840     147
  415     689     191
   41     694      30
 1997     531     429
 1111     652     204
  647    1333     302
 1328      90     451
  304      43     181
  400    1819     386
  571    1581       5
   69    1384     456
  353     724     147
 1289     838     339
   45    1297      29
  721    1801     383
 1651    1934      33
  191     851     466
  982    1258     309
  786    1943     229
 1188     798      98
 1812    1617      58
 1547    1210      69
  500    1858     461
 1630    1901     490
  863     799     244
 1969    1440     203
 1406      94      16
  786    1233     218
  110    1685     339
 1641     308     154
 1539    1709      42
 1909    1701     164
  775    1256     239
 1698    1391     188
  742     859      98
 1244     965     117
  132    1681     129
  305    1131     259
  372      80     198
 1437     896     294
   47    1962     387
 1242     307     422
  114      62     226
  833    1349     381
  132    1413     188
 1114    1356     168
  336    1702     405
 1634    1363      26
  665    1584     400
  163     887     256
  294     714     402
 1801      65     492
  976     915     380
 1001     554     202
 1266     380     367
 1354    1936     341
  407    1719     491
   91    1794     249
   45     386     377
  325      54     293
 1760     474     459
  888     443     208
