10000   100000
 6414    6736       2
  639    2909      24
 4441    2490      17
 6419    7669      43
 1602    5702      26
 6422    1182      39
 3233    7245      18
 3833    6730      12
 7561    6958      13
 5896    2693      26
 8983    1644      20
 1892    6119      33
  733    1937      21
 8401    1982      14
 4103    7057      34
 1636    8897      38
 5232    8714      11
 8313    1527      43
 5271    6689      27
 4315    3814      37
 2310    3983      35
 4780    6918      17
 6716     490       8
 8697    4855      41
 2106    5639      43
 1002    4376      47
 6068    2238      32
 7594    3332      15
  635    8258      28
  800    7096      50
 4783    1830      14
 8052    5547      23
 4893    7506       2
 9748     198      19
 5386    7643      18
 6113    9189      23
 4702    2371      26
 8033    7135      45
 6290    6564      39
 9737    1263      23
 1567    6628      22
 3465    7950       6
 7322     403       9
 7520    5924       2
 5162     141      49
 4350    2815      36
 3072    2842      50
 6559    8937       1
 3122    2625      35
  737    3299      24
 7364    4772      10
 1666    7380      28
 8420    8038      42
 4343    9941      14
  835    1591      35
 3649    8626      48
 2843    4477      47
 1779    8677      21
  755    3613      29
 4053    8486       2
 5176    9448      38
 2555    8327       2
  593     671      19
 6885     336      38
 8476    7520      31
 7101    6217      15
 7930    5615      16
 2958    8085      10
 6571    3465      38
 1408    1967      42
 7207    7556      46
 5534    4157      21
 6204    8775      28
 6539    8165      22
  410    5545       6
 2978     111      31
 8592    4678      34
 3029    2087      13
 6493    7626      20
 8459    7567      42
 6015    4264      50
 6523    9785       6
 1650    4212      39
 9814    5583      44
 1710     190      32
 8172    6921      43
 2850    7104      20
 1288    1568      12
 8914    8989      42
 2832    2981      34
 7096    8380      45
 3232     985      11
 3795    5476      35
 5729    6169      34
 5918    9753      49
 9190    3745      10
 2645    7067      32
 4212    8980      33
 3201    3921      22
 2533    5354      37
  912    1598      19
 8248     208      16
   75    8045      49
 6244    7530      43
 2348    6829      23
 2444     540      42
 9510    2423      32
 4841    3507      26
 8761    5879      40
 4115    3515      40
 2064     335      24
 8624    4250      35
 6668    4100      34
 4197    1392       9
 7377    7116       4
 4269    8758       3
 6691    9589      46
  198    9416       8
 2428    3455      48
 2294    7046       9
 2629    3169      25
 3230    6555      40
 7330    8189      15
 5073    6249      34
 2189     552      33
  946    3554       9
 6886    5351      29
 6301    6658      20
 9756    9158      19
 6801     418      46
 6322    2144      39
 2876    2285      19
 7416    1050      49
 3664    2833      28
  567    5165       2
  472    1226      40
 5823    1554      37
 8832    4925      22
 4341    8493      25
 4758     840      32
 3253    5481      34
 5538    2749       5
 2939    3247      31
 2123    7426      46
 3640    6678      12
 4865    4469      28
 2770    9558       2
 7695    1531      24
 2539    9805       7
 3379    4186      50
 5211    1720       7
 7959    1926      12
 7558    8656      49
 4983    9154      37
 8012    9667      11
 8833    4394      50
 8390    5945      14
 9920    9670      36
 6077    8579      32
 6614    1828      20
 4685    6186      50
 6611    3797      10
 1618    3297      19
  771    5735      26
 6789     296      10
 1183    8495      24
 3479    7911       8
 9501      96      47
 4431    6327      18
 2610    1448      46
 8795    9948      10
 8944       9      44
 2240    8029       6
 4327    3606      24
 4622     518      46
 9468    5441      35
 3730    5548      17
 3825     396      47
 6503    1515      49
 7951    8711      29
 4250    8872      38
  610    7365      35
 8639    8821      28
 2244    1894      19
 2761    8441      47
 4553    5425      20
 6452    9943      38
 6847    7940      17
 8362    8140      44
 3424    2771      48
 2295    3658      50
 6011    6044      49
 4831    7373      11
 3076    7294      49
 1517    1540      44
 3293    6760       7
 3236    7799      11
 7527    2567      13
 5666    1160      11
 8436    8960      22
 8446    4709      47
  841    1060      41
 8214    8020       4
 5507    9970      36
 7046    4163      14
  157    3821      32
 7955    8032      24
  522    8694       9
 8033    2554      35
 6992    1128       3
 8053    9476      38
 9112     119      35
 7131    6772      26
 7100    4607      39
 7614    1870      47
 7787    7001      42
 5818    5425       1
  863    3435       5
 9768    2620      28
 7247     174      13
 6723    6163       6
 3193     598       8
 9964    2225      19
 4570    2065       1
 2792    7411       2
 9792    6154      18
 1568    5054       4
 5003    8261      21
 3974    1988      35
 4147     100       2
  309    1556      49
 7258    1063      23
 9482    6034      15
 1546    4486      30
 5308      38      49
 1462    9555      42
 2867    6858      36
 1127    6330       3
 3115    6664       7
 9566    6765      30
 1121     465      28
 8536    7239      37
  921     853      46
 5406    7134      28
 1795    1633      25
 1349    1626      35
 4558    1411      48
  887    2764      14
 7550    5470      43
  667    8502       7
 1131    5679      24
 4722    9517      47
 1926     613      34
 9060    7542       4
  692    2368      11
 8669    8854       6
   80    6801       4
 2843    3967      14
 4664    2259      50
 9517    3665       2
 1548    7340      18
 1064    2136      50
 8028    1819      21
 1921    2422      47
  641    1135       6
 9494    5290      49
 2647    7145      17
 6613    3558      46
 8871     858      40
 8887    8411       6
 6226     278      22
 8362    9627      19
  180    3698      35
 8954    9694      14
   88    4749      35
 5377    3199      27
 8873    3965      20
 2431    4811      16
 9640    1202      30
 8050    2257      50
 4679    2829      36
 4305    4947      12
 4354     833      25
 4047    4747       4
 5147     581       9
 4697    9759      46
 8662    8430      24
 9824    3396      47
 1025    7677      29
 3282    4477      20
 2462    6514      21
 3760    8425      49
 4593    1401       3
 9339    8205       9
 6271    6665       5
 6029    8861       4
  810    9136      50
  557    8284      13
 8234    9862      36
 2710    3783      13
 9223    5753      46
 4000    2401       7
 5400    9706      16
 9956    1364      10
 6621    3420      50
 1833    6975      22
  968    5227       2
 9252    2139      12
 5465    5227      18
 9248    9339       1
 1352    3084      10
 3753    5642      35
 9810    5607      36
 7525    2869      37
  944    9468      45
 4271    8690      15
 9497     291      49
 7987    2702      18
 3213    2022      21
 8903    3222      38
 1986    3484      35
 7627    2968      36
 9586    2803      40
 8806     741      49
 4625    8635      23
 9666    9501      19
 6309    2199      39
 5362    8569      37
 7383    4189      23
  605    1626      38
 4088    4662      40
 3407    9050      28
 2561    3541       6
 3301    1490      43
 1936    3314      50
 1436    2434      25
 9987    5824      40
 8555    8710      48
 9095    5935      10
 7073    2724      42
 8086    8415      46
 7135    6092      35
  676    4100      41
 8517    8044       1
 8182     794       4
 6968    8168      39
 2791    5207      26
 7853    4907      12
 3787    3616      18
 6510    6059      15
 4924    9107      37
 7368    6241      22
 7819    3134       9
 5862    2586      36
 6655    5339       4
 4822    6379      37
 6381    8855       4
 1287    7668      45
 1254    5036      49
 3664    7850      35
 2770    4088      46
 5363    8411      21
 8496    9869      40
 7433    4706       8
 2772    4411      20
 9150    2298      24
 4356    7151      48
 2024    1147      30
 3411    2995      16
 7612    4981      21
 8051    9828      34
 6461    9599       6
 2682    3088      18
 7387    4396      15
 1798    1565      47
  447    1740      20
 3949    3089      22
 5096     818      27
 4442    6185       2
 5775    2805      14
 5602    9441      27
 5200    8846      27
 4640    9965      38
 9035    9579      19
 6951    6625       7
 5042    9147       6
 8131     818       2
 5300    6844       1
 1485    7598      48
  641    8113      41
   81    6240      15
 5278    2416      19
 5242    1405      20
 1172    3075       9
 4149    2132      45
 3295    5689      47
 4112    3341      39
 7307    1293      21
 1256    4340      20
 9369    8180       6
 5608    4147      47
 4375    2067      29
 2132    5186       7
 5206    2945      50
 3689    2441      22
 9378    8888      20
 9070    6728      16
  362    9050      27
 4701    6671      35
 9232    5777      41
 9730    5523       9
 1796    1701      18
 3334    3157      44
 6278    2559      25
 5070    6780      31
 3957    1501      19
 7036    9516      48
 6085    7994      17
 2756    3778      28
 8532    7170      30
  406    9930      14
 2106    4649      45
 1615    3743      41
 4173    4967      24
 7304    7749       3
 5156    4220      22
 4671      67      31
 9016    1336      18
 9145    6613       3
 6315    9295      10
 2596    1208      43
 7245    9202      48
  987    5344       5
 2305    4819      19
 6406    6923      43
  625    7745      46
 7043    5227       3
 8378    9744      25
 1343    6698      40
 6989    2759      35
 4548    3703       1
  101    8700      46
 5445    8507      42
 6615    3575      30
 3538    5520      35
 7634    4767      42
 2860    9170      16
 8955    4594      10
 2005    5386      38
 1115    8970      32
 4818    1572      20
 9869    6769      17
 8375    9211      17
 8302    8990      13
  173    7426      28
 4939    2267      15
